PROVINSI;KABUPATEN;KECAMATAN;KODE;KELURAHAN;YANG ADA;YANG LAPOR;PERSENTASE LAPOR;MATERI PBKR;MATERI KESPRO;MATERI LAINNYA;JUMLAH PERTEMUAN PENYULUHAN;TATAP MUKA;VIRTUAL;JUMLAH KELUARGA ANGGOTA BKR;JUMLAH KELUARGA ANGGOTA BKR HADIR PERTEMUAN;STATUS PUS;STATUS BER-KB;JUMLAH KELUARGA ANGGOTA BKR HADIR PERTEMUAN MATERI PKBR;BULAN
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2009;WULAI;1;1;100.00;1;0;0;1;1;0;160;38;30;19;38;MARET
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2001;SEPPONG;1;1;100.00;1;1;0;1;1;0;110;85;55;38;85;MARET
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2002;TAMMERODO;1;1;100.00;1;1;0;1;1;0;136;85;52;27;85;MARET
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2003;ULIDANG;1;1;100.00;1;1;0;1;1;0;100;84;72;52;84;MARET
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2004;TALLAMBALAO;1;1;100.00;1;1;0;1;1;0;73;68;50;41;68;MARET
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2005;TAMMERODO UTARA;1;1;100.00;1;1;0;1;1;0;111;85;60;45;85;MARET
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2006;MANYAMBA;1;1;100.00;1;1;0;1;1;0;47;42;38;31;42;MARET
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2007;AWO;1;1;100.00;1;1;0;1;1;0;100;75;55;34;75;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2001;BUDONG-BUDONG;1;1;100.00;1;0;0;1;1;0;183;49;37;25;49;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2002;TOPOYO;1;1;100.00;1;1;0;1;1;0;1016;102;75;63;102;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2003;TUMBU;1;1;100.00;0;1;0;1;1;0;270;73;61;43;0;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2004;KABUBU;1;1;100.00;1;0;0;1;1;0;242;131;87;84;131;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2005;WAEPUTEH;1;1;100.00;1;1;0;1;1;0;260;80;64;51;80;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2006;TANGKOU;1;1;100.00;2;0;0;2;2;0;97;64;42;40;64;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2007;TABOLANG;1;1;100.00;1;1;0;1;1;0;103;95;70;51;95;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2008;PARAILI;1;1;100.00;1;1;0;1;1;0;124;68;52;47;68;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2009;SALUPANGKANG;1;1;100.00;1;0;0;1;1;0;331;141;91;82;141;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2010;SALUPANGKANG IV;1;1;100.00;1;0;0;1;1;0;83;60;50;40;60;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2011;TAPPILINA;1;1;100.00;1;0;0;1;1;0;139;51;37;31;51;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2012;BAMBAMANURUNG;1;1;100.00;1;1;0;1;1;0;146;60;56;50;60;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2013;SALULEKBO;1;1;100.00;1;1;0;1;1;0;85;60;47;35;60;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2014;PANGALLOANG;1;1;100.00;1;0;0;1;1;0;187;93;78;69;93;MARET
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2015;SINABATTA;1;1;100.00;1;1;0;1;1;0;108;61;42;24;61;MARET
SULAWESI BARAT;PASANGKAYU;BARAS;1001;BARAS;2;2;100.00;2;0;0;2;2;0;294;84;54;42;84;MARET
SULAWESI BARAT;PASANGKAYU;BARAS;2002;BALANTI;1;1;100.00;1;0;0;1;1;0;258;86;60;53;86;MARET
SULAWESI BARAT;PASANGKAYU;BARAS;2003;MOTU;1;1;100.00;1;0;0;1;1;0;558;80;56;38;80;MARET
SULAWESI BARAT;PASANGKAYU;BARAS;2012;BULU PARIGI;1;1;100.00;1;0;0;1;1;0;131;91;65;50;91;MARET
SULAWESI BARAT;PASANGKAYU;BARAS;2013;TOWONI;1;1;100.00;1;0;1;1;1;0;134;72;50;49;72;MARET
SULAWESI BARAT;PASANGKAYU;BARAS;2016;KASANO;1;1;100.00;1;0;0;1;1;0;383;31;17;11;31;MARET
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2001;KAROSSA;1;1;100.00;1;0;0;1;1;0;82;72;48;48;72;MARET
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2002;TASOKKO;1;1;100.00;0;1;0;1;1;0;355;112;73;51;0;MARET
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2003;LARA;1;1;100.00;0;1;1;1;0;0;208;93;60;44;0;MARET
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2004;KADAILA;1;1;100.00;1;0;0;1;1;0;164;14;9;7;14;MARET
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2005;KAYU CALLA;1;1;100.00;1;1;0;1;1;0;133;46;34;25;46;MARET
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2006;LEMBAH HOPO;1;1;100.00;1;1;0;1;1;0;89;84;61;34;84;MARET
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2007;BENGGAULU;1;1;100.00;1;1;0;1;1;0;155;35;29;26;35;MARET
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2008;SUKA MAJU;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;MARET
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2009;KAMBUNONG;1;1;100.00;1;1;0;1;1;0;301;88;46;39;88;MARET
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2010;SALUBIRO;1;1;100.00;1;0;0;1;1;0;130;20;18;12;20;MARET
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2011;SANJANGO;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;MARET
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2001;BAMBAIRA;1;1;100.00;1;1;0;1;1;0;165;87;49;29;87;APRIL
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2002;KASOLOANG;1;1;100.00;1;0;0;1;1;0;81;39;22;16;39;APRIL
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2003;TAMPAURE;1;1;100.00;1;0;0;1;1;0;88;14;11;10;14;APRIL
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2004;KALUKU NANGKA;1;1;100.00;1;1;0;1;1;0;64;63;47;39;63;APRIL
SULAWESI BARAT;PASANGKAYU;BARAS;1001;BARAS;2;2;100.00;2;0;0;2;2;0;294;85;53;39;85;APRIL
SULAWESI BARAT;PASANGKAYU;BARAS;2002;BALANTI;1;1;100.00;1;0;0;1;1;0;258;88;64;55;88;APRIL
SULAWESI BARAT;PASANGKAYU;BARAS;2003;MOTU;1;1;100.00;1;0;0;1;1;0;558;80;67;49;80;APRIL
SULAWESI BARAT;PASANGKAYU;BARAS;2012;BULU PARIGI;1;1;100.00;1;0;0;1;1;0;131;92;65;50;92;APRIL
SULAWESI BARAT;PASANGKAYU;BARAS;2013;TOWONI;1;1;100.00;1;0;0;1;1;0;134;75;49;49;75;APRIL
SULAWESI BARAT;PASANGKAYU;BARAS;2016;KASANO;1;1;100.00;1;0;0;1;1;0;383;33;21;15;33;APRIL
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2001;KAROSSA;1;1;100.00;1;0;0;1;1;0;82;4;1;1;4;APRIL
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2002;TASOKKO;1;1;100.00;0;1;0;1;1;0;355;61;45;34;0;APRIL
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2003;LARA;1;1;100.00;1;1;0;1;1;0;208;50;28;23;50;APRIL
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2004;KADAILA;1;1;100.00;1;0;0;1;0;0;164;14;9;6;14;APRIL
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2005;KAYU CALLA;1;1;100.00;1;1;0;1;1;0;133;52;29;21;52;APRIL
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2006;LEMBAH HOPO;1;1;100.00;1;1;0;1;1;0;89;84;61;33;84;APRIL
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2007;BENGGAULU;1;1;100.00;1;1;0;1;1;0;155;41;33;25;41;APRIL
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2008;SUKA MAJU;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2009;KAMBUNONG;1;1;100.00;1;1;0;1;1;0;301;54;28;22;54;APRIL
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2010;SALUBIRO;1;1;100.00;1;0;0;1;1;0;130;32;29;22;32;APRIL
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2011;SANJANGO;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;MAJENE;SENDANA;1001;MOSSO;1;1;100.00;1;1;0;1;1;0;327;80;47;47;80;APRIL
SULAWESI BARAT;MAJENE;SENDANA;1002;MOSSO DHUA;1;1;100.00;1;1;0;1;1;0;222;45;22;13;45;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2004;TOTOLISI SENDANA;1;1;100.00;1;1;0;1;1;0;234;132;73;50;132;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2007;TALLUBANUA;1;1;100.00;1;1;0;1;1;0;235;86;62;34;86;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2015;LALATEDZONG;1;1;100.00;1;1;0;1;1;0;114;50;29;21;50;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2016;BINANGA;1;1;100.00;1;1;0;1;1;0;151;33;30;20;33;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2017;PUTTADA;1;1;100.00;1;1;0;1;1;0;140;34;23;18;34;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2018;PAMINGGALAN;1;1;100.00;1;1;0;1;1;0;77;28;24;9;28;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2019;LEPPANGANG;1;1;100.00;1;0;0;1;1;0;127;31;28;18;31;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2020;PUNDAU;1;1;100.00;1;1;0;1;1;0;138;33;22;13;33;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2021;SENDANA;1;1;100.00;1;1;0;1;1;0;174;85;49;34;85;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2022;BANUA SENDANA;1;1;100.00;1;1;0;1;1;0;80;50;38;37;50;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2023;TALLUBANUA UTARA;1;1;100.00;1;1;0;1;1;0;129;84;57;42;84;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2024;LIMBORO RAMBU- RAMBU;1;1;100.00;1;1;0;1;1;0;141;51;43;21;51;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2025;LIMBUA;1;1;100.00;1;1;0;1;1;0;273;82;40;23;82;APRIL
SULAWESI BARAT;MAJENE;SENDANA;2026;BUKIT SAMANG;1;1;100.00;1;1;0;1;1;0;247;52;32;16;52;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;1001;LALAMPANUA;1;1;100.00;1;0;0;1;1;0;130;122;67;45;122;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;1002;SIRINDU;1;1;100.00;1;0;0;1;1;0;197;106;51;40;106;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2003;ADOLANG;1;1;100.00;1;0;0;1;1;0;82;75;42;36;75;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2004;BABABULO;1;1;100.00;0;1;0;1;1;0;175;68;53;36;0;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2005;BONDE;1;1;100.00;1;1;0;1;1;0;217;167;112;83;167;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2006;BETTENG;1;1;100.00;1;0;0;1;1;0;118;80;43;29;80;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2007;SIMBANG;1;1;100.00;1;1;0;1;1;0;51;37;20;10;37;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2008;BONDE UTARA;1;1;100.00;1;1;0;1;1;0;350;84;56;50;84;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2009;BABABULO UTARA;1;1;100.00;1;0;0;1;1;0;115;99;75;48;99;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2010;BUTTU PAMBOANG;1;1;100.00;1;1;0;1;1;0;108;73;46;36;73;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2011;BANUA ADOLANG;1;1;100.00;1;0;0;1;1;0;106;71;44;38;71;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2012;ADOLANG DHUA;1;1;100.00;0;1;1;1;1;0;87;66;37;24;0;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2013;TINAMBUNG;1;1;100.00;1;1;0;1;1;0;150;140;78;60;140;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2014;PESULOANG;1;1;100.00;1;1;0;1;1;0;131;56;32;24;56;APRIL
SULAWESI BARAT;MAJENE;PAMBOANG;2015;BALOMBONG;1;1;100.00;1;1;0;1;1;0;93;64;22;18;64;APRIL
SULAWESI BARAT;MAMASA;TANDUK KALUA;1011;MINAKE;1;1;100.00;1;0;0;1;1;0;20;18;12;10;18;APRIL
SULAWESI BARAT;MAMASA;TANDUK KALUA;2001;MALABO;1;1;100.00;1;1;0;1;1;0;15;15;12;11;15;APRIL
SULAWESI BARAT;MAMASA;TANDUK KALUA;2005;SINDAGAMANIK;1;1;100.00;1;0;0;1;1;0;17;17;13;12;17;APRIL
SULAWESI BARAT;MAMASA;TANDUK KALUA;2006;PARONDOBULAWAN;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;MAMASA;TANDUK KALUA;2007;TAMALANTIK;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;MAMASA;TANDUK KALUA;2008;MANNABABA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;MAMASA;TANDUK KALUA;2009;MESAKADA;1;1;100.00;1;0;0;1;1;0;90;28;24;22;28;APRIL
SULAWESI BARAT;MAMASA;TANDUK KALUA;2010;BALLABATU;1;1;100.00;0;2;0;2;2;0;20;20;17;16;0;APRIL
SULAWESI BARAT;MAMASA;TANDUK KALUA;2012;PAMBE;1;1;100.00;1;1;0;1;1;0;40;36;19;18;36;APRIL
SULAWESI BARAT;MAMASA;TANDUK KALUA;2013;SALURANO;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;MAMASA;TANDUK KALUA;2014;TALIMBUNG;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;MAMASA;TANDUK KALUA;2015;KANAN;1;1;100.00;1;1;0;1;1;0;105;31;16;15;31;APRIL
SULAWESI BARAT;PASANGKAYU;DAPURANG;2001;DAPURANG;1;1;100.00;3;0;0;3;3;0;539;66;51;37;66;APRIL
SULAWESI BARAT;PASANGKAYU;DAPURANG;2002;BENGGAULU;1;0;0.00;0;0;0;0;0;0;40;0;0;0;0;APRIL
SULAWESI BARAT;PASANGKAYU;DAPURANG;2003;TIRTABUANA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;PASANGKAYU;DAPURANG;2004;BULU BONGGU;1;1;100.00;0;1;0;1;1;0;415;68;46;34;0;APRIL
SULAWESI BARAT;PASANGKAYU;DAPURANG;2005;SARASA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1001;BAURUNG;1;1;100.00;1;1;0;1;1;0;226;90;63;37;90;APRIL
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1002;BARUGA;1;1;100.00;1;1;0;1;1;0;85;80;43;33;80;APRIL
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1003;BARUGA DHUA;1;1;100.00;1;1;0;1;1;0;120;68;38;32;68;APRIL
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1004;LABUANG;1;1;100.00;1;1;0;1;1;0;116;67;40;25;67;APRIL
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1005;TANDE;1;1;100.00;1;0;0;1;1;0;73;51;40;25;51;APRIL
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1006;LEMBANG;1;1;100.00;1;1;0;1;1;0;332;83;59;36;83;APRIL
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1007;LABUANG UTARA;1;1;100.00;1;0;0;1;1;0;95;81;57;32;81;APRIL
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1008;TANDE TIMUR;1;1;100.00;1;1;0;1;1;0;70;20;20;18;20;APRIL
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;2009;BUTTU BARUGA;1;1;100.00;1;1;0;1;1;0;92;80;55;32;80;APRIL
SULAWESI BARAT;MAMASA;TAWALIAN;1001;TAWALIAN;1;1;100.00;1;1;0;1;1;0;225;90;53;39;90;APRIL
SULAWESI BARAT;MAMASA;TAWALIAN;2002;TAWALIAN TIMUR;1;1;100.00;1;0;0;1;1;0;85;80;46;40;80;APRIL
SULAWESI BARAT;MAMASA;TAWALIAN;2003;KARIANGO;1;1;100.00;1;1;0;1;1;0;105;102;56;53;102;APRIL
SULAWESI BARAT;MAMASA;TAWALIAN;2004;RANTETANGNGA;1;1;100.00;1;1;0;1;1;0;53;53;29;24;53;APRIL
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2001;SEPPONG;1;1;100.00;1;1;0;1;1;0;110;86;56;40;86;APRIL
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2002;TAMMERODO;1;1;100.00;1;1;0;1;1;0;136;85;52;30;85;APRIL
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2003;ULIDANG;1;1;100.00;1;1;0;1;1;0;100;84;72;52;84;APRIL
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2004;TALLAMBALAO;1;1;100.00;1;1;0;1;1;0;73;68;50;42;68;APRIL
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2005;TAMMERODO UTARA;1;1;100.00;1;1;0;1;1;0;111;89;61;46;89;APRIL
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2006;MANYAMBA;1;1;100.00;1;1;0;1;1;0;47;40;37;30;40;APRIL
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2007;AWO;1;1;100.00;1;1;0;1;1;0;100;75;55;37;75;APRIL
SULAWESI BARAT;MAMASA;SUMARORONG;1001;SUMARORONG;1;1;100.00;1;0;0;1;1;0;30;30;25;22;30;APRIL
SULAWESI BARAT;MAMASA;SUMARORONG;1002;TABONE;1;1;100.00;1;0;0;1;1;0;55;43;30;24;43;APRIL
SULAWESI BARAT;MAMASA;SUMARORONG;2003;BATANG URU;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;MAMASA;SUMARORONG;2004;SASAKAN;1;1;100.00;1;0;0;1;1;0;25;25;19;19;25;APRIL
SULAWESI BARAT;MAMASA;SUMARORONG;2005;TADISI;1;1;100.00;0;1;0;1;1;0;24;17;13;13;0;APRIL
SULAWESI BARAT;MAMASA;SUMARORONG;2006;SIBANAWA;1;1;100.00;0;1;0;1;1;0;27;13;10;9;0;APRIL
SULAWESI BARAT;MAMASA;SUMARORONG;2007;BATANGNGURU TIMUR;1;1;100.00;1;0;0;1;1;0;30;30;24;24;30;APRIL
SULAWESI BARAT;MAMASA;SUMARORONG;2008;SALUBALO;1;1;100.00;1;0;0;1;1;0;21;19;9;7;19;APRIL
SULAWESI BARAT;MAMASA;SUMARORONG;2009;BANEA;1;1;100.00;1;0;0;1;1;0;32;32;18;18;32;APRIL
SULAWESI BARAT;MAMASA;SUMARORONG;2010;RANTE KAMASE;1;1;100.00;1;0;0;1;1;0;43;34;25;24;34;APRIL
SULAWESI BARAT;PASANGKAYU;LARIANG;2001;PARABU;1;1;100.00;1;0;0;1;1;0;111;84;58;50;84;APRIL
SULAWESI BARAT;PASANGKAYU;LARIANG;2002;KENANGAN;1;1;100.00;1;0;0;1;1;0;50;10;5;3;10;APRIL
SULAWESI BARAT;PASANGKAYU;LARIANG;2003;BAJAWALI;1;1;100.00;1;0;0;1;1;0;95;10;5;5;10;APRIL
SULAWESI BARAT;PASANGKAYU;LARIANG;2004;SINGGANI;1;1;100.00;1;0;0;1;1;0;150;74;43;36;74;APRIL
SULAWESI BARAT;PASANGKAYU;LARIANG;2005;KULU;1;1;100.00;1;0;0;1;1;0;74;65;46;31;65;APRIL
SULAWESI BARAT;PASANGKAYU;LARIANG;2006;BATU MATORU;1;1;100.00;1;0;0;1;1;0;87;36;28;20;36;APRIL
SULAWESI BARAT;PASANGKAYU;LARIANG;2007;BAMBAKORO;1;1;100.00;1;0;0;1;1;0;120;50;33;24;50;APRIL
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2001;TAMMARUNANG;1;1;100.00;1;1;0;1;1;0;193;55;37;23;55;APRIL
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2002;SAPTANAJAYA;1;1;100.00;1;1;0;1;1;0;110;102;70;58;102;APRIL
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2003;TARANGGI;1;1;100.00;1;1;0;1;1;0;104;57;39;27;57;APRIL
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2004;SIPAKAINGA;1;1;100.00;1;1;0;1;1;0;60;30;26;16;30;APRIL
SULAWESI BARAT;MAJENE;MALUNDA;1001;MALUNDA;1;1;100.00;1;0;0;1;1;0;223;85;63;61;85;APRIL
SULAWESI BARAT;MAJENE;MALUNDA;1015;LAMUNGANG BATU;1;1;100.00;1;1;0;1;1;0;101;95;64;31;95;APRIL
SULAWESI BARAT;MAJENE;MALUNDA;2002;BAMBANGAN;1;1;100.00;1;0;0;1;1;0;134;50;46;30;50;APRIL
SULAWESI BARAT;MAJENE;MALUNDA;2004;LOMBANG;1;1;100.00;1;1;0;1;1;0;182;41;34;21;41;APRIL
SULAWESI BARAT;MAJENE;MALUNDA;2005;LOMBONG;1;1;100.00;1;0;0;1;1;0;107;80;50;49;80;APRIL
SULAWESI BARAT;MAJENE;MALUNDA;2006;MEKKATTA;1;1;100.00;1;0;0;1;1;0;98;82;57;55;82;APRIL
SULAWESI BARAT;MAJENE;MALUNDA;2010;MALIAYA;1;1;100.00;1;0;0;1;1;0;194;44;29;11;44;APRIL
SULAWESI BARAT;MAJENE;MALUNDA;2011;LOMBANG TIMUR;1;1;100.00;1;0;0;1;1;0;92;47;38;36;47;APRIL
SULAWESI BARAT;MAJENE;MALUNDA;2012;SALUTAHONGAN;1;1;100.00;1;1;0;1;1;0;70;55;39;26;55;APRIL
SULAWESI BARAT;MAJENE;MALUNDA;2013;LOMBONG TIMUR;1;1;100.00;1;0;0;1;1;0;117;99;81;78;99;APRIL
SULAWESI BARAT;MAJENE;MALUNDA;2014;MEKKATTA SELATAN;1;1;100.00;1;0;0;1;1;0;97;65;49;39;65;APRIL
SULAWESI BARAT;MAJENE;MALUNDA;2016;KAYUANGIN;1;1;100.00;1;1;0;1;1;0;200;25;16;13;25;APRIL
SULAWESI BARAT;MAMASA;TABANG;1001;TABANG;1;1;100.00;1;0;0;1;1;0;50;25;11;11;25;APRIL
SULAWESI BARAT;MAMASA;TABANG;2003;TADOKALUA;1;1;100.00;1;1;0;1;1;0;44;33;24;22;33;APRIL
SULAWESI BARAT;MAMASA;TABANG;2004;TABANG BARAT;1;1;100.00;1;0;0;1;1;0;73;32;17;15;32;APRIL
SULAWESI BARAT;MAMASA;TABANG;2005;MASUPU;1;1;100.00;1;0;0;1;1;0;31;30;22;21;30;APRIL
SULAWESI BARAT;MAMASA;TABANG;2006;KALAMA;1;1;100.00;1;1;0;1;1;0;12;10;9;8;10;APRIL
SULAWESI BARAT;MAMASA;TABANG;2007;BAKADISURA;1;1;100.00;1;1;0;1;1;0;53;26;18;17;26;APRIL
SULAWESI BARAT;MAMASA;TABANG;2008;SALUKONA;1;1;100.00;1;0;0;1;1;0;30;30;21;19;30;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;1001;LAKAHANG;1;1;100.00;1;0;0;1;1;0;173;129;74;73;129;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2002;PERIANGAN;1;1;100.00;1;0;0;1;1;0;35;27;22;17;27;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2003;MALATIRO;1;1;100.00;1;0;0;1;1;0;44;30;23;20;30;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2004;TABULAHAN;1;1;100.00;1;0;0;1;1;0;35;33;23;23;33;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2005;SALULEANG;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2007;TAMPAK KURRA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2008;GANDANG DEWATA;1;1;100.00;1;0;0;1;1;0;35;24;16;16;24;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2009;BURANA;1;1;100.00;1;0;0;1;0;0;35;21;15;13;21;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2010;SALUBAKKA;1;1;100.00;1;0;0;1;1;0;35;34;27;26;34;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2011;PANGANDARAN;1;1;100.00;1;0;0;1;1;0;60;46;38;32;46;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2012;TALOPAK;1;1;100.00;1;0;0;1;1;0;40;35;18;18;35;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2013;PEU';1;1;100.00;1;0;0;1;1;0;35;34;19;19;34;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2014;TIMORO;1;1;100.00;1;0;0;1;1;0;35;25;17;15;25;APRIL
SULAWESI BARAT;MAMASA;TABULAHAN;2015;LAKAHANG UTAMA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;APRIL
SULAWESI BARAT;MAJENE;TUBO SENDANA;2001;ONANG;1;1;100.00;1;1;0;1;1;0;428;81;54;40;81;APRIL
SULAWESI BARAT;MAJENE;TUBO SENDANA;2002;TUBO;1;1;100.00;1;1;0;1;1;0;50;41;28;24;41;APRIL
SULAWESI BARAT;MAJENE;TUBO SENDANA;2003;ONANG UTARA;1;1;100.00;1;1;0;1;1;0;100;35;28;22;35;APRIL
SULAWESI BARAT;MAJENE;TUBO SENDANA;2004;TUBO SELATAN;1;1;100.00;1;1;0;1;1;0;105;52;34;29;52;APRIL
SULAWESI BARAT;MAJENE;TUBO SENDANA;2005;BONDE BONDE;1;1;100.00;1;1;0;1;1;0;111;61;45;35;61;APRIL
SULAWESI BARAT;MAJENE;TUBO SENDANA;2006;TUBO TENGAH;1;1;100.00;1;0;0;1;1;0;66;53;33;24;53;APRIL
