;PROVINSI;KABUPATEN;KECAMATAN;KELURAHAN;JUMLAH PASCASALIN;BERISIKO;TIDAK BERISIKO;MELAHIRKAN NORMAL;MELAHIRKAN CAESAR;KOMPLIKASI SAAT NIFAS;TIDAK KOMPLIKASI SAAT NIFAS;PENDARAHAN;HIPERTENSI;INFEKSI;KOMPLIKASI LAINNYA;MINIMAL 1 HIDUP PADA KEADAAN BAYI KEMBAR SAAT DILAHIRKAN;TIDAK ADA YANG HIDUP PADA KEADAAN BAYI KEMBAR SAAT DILAHIRKAN;LAHIR HIDUP SAAT DILAHIRKAN;LAHIR MENINGGAL SAAT DILAHIRKAN;KEADAAN BAYI HIDUP;KEADAAN BAYI MENINGGAL;MENDAPATKAN HIDUP;MENDAPATKAN MENINGGAL;MENGKOMSUMSI YA;TMENGKOMSUMSI TIDAK;KIE PERSEORANGAN;KIE KELOMPOK;KIE PERSEORANGAN DAN KELOMPOK;TIDAK KIE;MENDAPATKAN FASILITAS RUJUKAN;TIDAK MENDAPAT FASILITAS RUJUKAN;MENDAPATKAN FASILITAS BANSOS;TIDAK MENDAPAT FASILITAS BANSOS;BULAN
249;SULAWESI BARAT;POLEWALI MANDAR;ALLU;PAO-PAO;3;0;0;3;0;0;3;0;0;0;0;0;0;3;0;3;0;3;0;3;0;3;0;0;0;1;2;1;2;SEPTEMBER
250;SULAWESI BARAT;POLEWALI MANDAR;ALLU;PUPPU URING;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
251;SULAWESI BARAT;POLEWALI MANDAR;ALLU;SARAGIAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
252;SULAWESI BARAT;POLEWALI MANDAR;ALLU;SAYOANG;2;0;0;2;0;0;2;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;0;0;2;0;2;0;SEPTEMBER
253;SULAWESI BARAT;POLEWALI MANDAR;ALLU;ALU;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;0;SEPTEMBER
254;SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;ANREAPI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
255;SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;DUAMPANUA;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;0;SEPTEMBER
256;SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;KELAPA DUA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
257;SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;PAPPANDANGAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
258;SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;KUNYI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
259;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;BALANIPA;12;0;0;9;3;0;12;0;0;0;0;0;0;12;0;12;0;12;0;12;0;12;0;0;0;0;12;11;1;SEPTEMBER
260;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;TAMMAJARRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
261;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;TAMANGGALLE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
262;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;MOSSO;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;0;SEPTEMBER
263;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;GALUNG TULUK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
264;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;SABANG SUBIK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
265;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;PAMBUSUANG;5;0;0;3;2;0;5;0;0;0;0;0;0;5;0;5;0;5;0;5;0;5;0;0;0;4;1;5;0;SEPTEMBER
266;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;BALA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
267;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;LAMBANAN;6;0;0;6;0;0;6;0;0;0;0;0;0;6;0;6;0;6;0;6;0;6;0;0;0;4;2;2;4;SEPTEMBER
268;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;LEGO;5;0;0;5;0;0;5;0;0;0;0;0;0;5;0;5;0;5;0;5;0;5;0;0;0;5;0;5;0;SEPTEMBER
269;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;PALLIS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
270;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;AMASSANGAN;2;0;0;2;0;0;2;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;0;0;1;1;2;0;SEPTEMBER
271;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;TONYAMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
272;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;KUAJANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
273;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;PAKU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
274;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;MIRRING;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
275;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;BATETANGNGA;5;0;0;4;1;1;4;0;0;1;0;0;0;5;0;5;0;5;0;5;0;5;0;0;0;2;3;2;3;SEPTEMBER
276;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;MAMMI;2;0;0;2;0;0;2;0;0;0;0;0;0;2;0;2;0;2;0;2;0;0;0;2;0;2;0;2;0;SEPTEMBER
277;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;KALEOK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
278;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;AMOLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
279;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;REA;10;0;0;8;2;0;10;0;0;0;0;0;0;10;0;10;0;10;0;10;0;8;0;2;0;0;10;1;9;SEPTEMBER
280;SULAWESI BARAT;POLEWALI MANDAR;BULO;BULO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
281;SULAWESI BARAT;POLEWALI MANDAR;BULO;PULLIWA;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;SEPTEMBER
282;SULAWESI BARAT;POLEWALI MANDAR;BULO;PATAMBANUA;3;0;0;0;3;0;3;0;0;0;0;0;0;3;0;3;0;3;0;3;0;2;1;0;0;0;3;2;1;SEPTEMBER
283;SULAWESI BARAT;POLEWALI MANDAR;BULO;KAROMBANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
284;SULAWESI BARAT;POLEWALI MANDAR;BULO;DAALA TIMUR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
285;SULAWESI BARAT;POLEWALI MANDAR;BULO;LENGGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
286;SULAWESI BARAT;POLEWALI MANDAR;BULO;SABURA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
287;SULAWESI BARAT;POLEWALI MANDAR;BULO;SEPPORRAKI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
288;SULAWESI BARAT;POLEWALI MANDAR;BULO;IHING;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;SEPTEMBER
289;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;PAPPANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
290;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;LALIKO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
291;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;BONDE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
292;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;KATUMBANGAN LEMO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
293;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;PANYAMPA;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;SEPTEMBER
294;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;SURUANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
295;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;LAMPOKO;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;0;SEPTEMBER
296;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;KATUMBANGAN;5;0;0;3;2;0;5;0;0;0;0;0;0;5;0;5;0;5;0;5;0;5;0;0;0;0;5;1;4;SEPTEMBER
297;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;LAPEO;2;0;0;2;0;0;2;0;0;0;0;0;0;2;0;2;0;2;0;2;0;1;0;1;0;2;0;2;0;SEPTEMBER
298;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;PARAPPE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
299;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;ONGKO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
300;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;KENJE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
301;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;SUMARRANG;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;SEPTEMBER
302;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;BOTTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
303;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;GATTUNGAN;4;0;0;3;1;0;4;0;0;0;0;0;0;4;0;4;0;4;0;4;0;4;0;0;0;3;1;4;0;SEPTEMBER
304;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;PADANG TIMUR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
305;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;PADANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
306;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;LAGI-AGI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
307;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;LIMBORO;8;0;0;5;3;0;8;0;0;0;0;0;0;8;0;8;0;7;1;7;1;8;0;0;0;6;2;8;0;SEPTEMBER
308;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;LEMBANG LEMBANG;3;0;0;2;1;0;3;0;0;0;0;0;0;3;0;3;0;3;0;3;0;3;0;0;0;2;1;0;3;SEPTEMBER
309;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;TANDASURA;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;0;SEPTEMBER
310;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;SAMASUNDU;10;0;0;6;4;0;10;0;0;0;0;0;0;10;0;10;0;10;0;10;0;10;0;0;0;0;10;0;10;SEPTEMBER
311;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;NAPO;3;0;0;3;0;0;3;0;0;0;0;0;0;3;0;3;0;3;0;3;0;3;0;0;0;0;3;1;2;SEPTEMBER
312;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;TODANG TODANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
313;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;PENDULANGAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
314;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;RENGGEANG;6;0;0;2;4;0;6;0;0;0;0;0;0;6;0;6;0;6;0;6;0;6;0;0;0;4;2;3;3;SEPTEMBER
315;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;SALARRI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
316;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;TANGAN BARU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
317;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;PALECE;4;0;0;3;1;0;4;0;0;0;0;0;0;4;0;4;0;0;4;0;4;4;0;0;0;0;4;3;1;SEPTEMBER
318;SULAWESI BARAT;POLEWALI MANDAR;LUYO;BATUPANGA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
319;SULAWESI BARAT;POLEWALI MANDAR;LUYO;MAMBU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
320;SULAWESI BARAT;POLEWALI MANDAR;LUYO;TENGGELANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
321;SULAWESI BARAT;POLEWALI MANDAR;LUYO;BARU;3;0;0;3;0;0;3;0;0;0;0;0;0;3;0;3;0;3;0;3;0;3;0;0;0;1;2;1;2;SEPTEMBER
322;SULAWESI BARAT;POLEWALI MANDAR;LUYO;PUSSUI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
323;SULAWESI BARAT;POLEWALI MANDAR;LUYO;MAPILI BARAT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
324;SULAWESI BARAT;POLEWALI MANDAR;LUYO;SAMBALI WALI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
325;SULAWESI BARAT;POLEWALI MANDAR;LUYO;BATUPANGA DAALA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
326;SULAWESI BARAT;POLEWALI MANDAR;LUYO;LUYO;2;0;0;2;0;0;2;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;0;0;0;2;2;0;SEPTEMBER
327;SULAWESI BARAT;POLEWALI MANDAR;LUYO;PUSSUI BARAT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
328;SULAWESI BARAT;POLEWALI MANDAR;LUYO;PUCCADI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;MAPILI;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0;SEPTEMBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;UGIBARU;6;0;0;5;1;0;6;0;0;0;0;0;0;6;0;6;0;6;0;6;0;6;0;0;0;0;6;0;6;SEPTEMBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;RUMPA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;KURMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;BUKU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;BONNE BONNE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
329;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;BEROANGIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
330;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;SEGERANG;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;SEPTEMBER
331;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;BONRA;4;0;0;3;1;0;4;0;0;0;0;0;0;4;0;4;0;4;0;4;0;4;0;0;0;0;4;4;0;SEPTEMBER
332;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;SATTOKO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
333;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;RAPPANG BARAT;2;0;0;1;1;0;2;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;0;0;1;1;0;2;SEPTEMBER
334;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;LANDI KANUSUANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
335;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;MATAKALI;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;1;SEPTEMBER
336;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;PETAMPANUA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
337;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;BARUMBUNG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
338;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;PASIANG;5;0;0;4;1;1;4;1;0;0;0;0;0;4;1;4;1;5;0;5;0;5;0;0;0;0;5;5;0;SEPTEMBER
339;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;TONROLIMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
340;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;INDOMAKKOMBONG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
341;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;BUNGA-BUNGA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
342;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;MATANGNGA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
343;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;LILLI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
344;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;RANGOAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
345;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;TAPUA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
346;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;MAMBU TAPUA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
347;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;BA'BA TAPUA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
348;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;KATIMBANG;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;1;1;0;SEPTEMBER
349;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;POLEWALI;6;0;0;4;2;0;6;0;0;0;0;0;0;6;0;6;0;6;0;6;0;6;0;0;0;0;6;1;5;SEPTEMBER
350;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;WATTANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
351;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;SULEWATANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
352;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;LANTORA;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;SEPTEMBER
353;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;TAKATIDUNG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
354;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;PEKKABATA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
355;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;MADATE;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;SEPTEMBER
356;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;MANDING;2;0;0;1;1;1;1;0;1;0;0;0;0;2;0;2;0;2;0;2;0;2;0;0;0;2;0;1;1;SEPTEMBER
357;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;DARMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
358;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;PELITAKAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
359;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;TAPANGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
360;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;RAPPANG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
361;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;DAKKA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
362;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;BATU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
363;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;RISO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
364;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;PALATTA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
365;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;TAPANGO BARAT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
366;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;KURRAK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
367;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;BUSSU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
368;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;TUTTULA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
